これ•それ•あれ•どれ,"接续これ•それ•あれ•どれ+助词
〜はこれ•それ•あれ•どれ+です
意思  这个/那个/那个/哪个
功能场景用于表达的场景
例句
①A：これは何ですか。/这是什么？
B：それは本です。/那是书。
②A：あれは何ですか。/那是什么？
B：あれはパソコンです。/那是电脑。
③A：どれがあなたのかばんですか。/哪个是您的包？
B：これが私のかばんです。/这个是我的包。
④A:あなたのかばんはどれですか。/你的包是哪个？
B：私のかばんはこれです。/我的包是这个。
解析
「これ」指代离说话人近的东西或事物,「それ」指代离听话人近的东西或事物，「あれ」指代离说话人、听话人双方都比较远的东西或事物，「どれ」指代讲话人不知道的东西或事物。
注意
「これ・あれ」本来是指示事物的词，但有时也用于指人。不过由于其礼貌程度较低，所以直接用来指人时，只限于指示或介绍自己的家人或部下。当然如果本人不在场，或者在远处听不到谈话时则不这么使用。
あれは受付の戴さんですよ。/那是接待处的小戴。
【介绍自己部下时】
これはうちの営業課の田中です。/这是本公司营业科的田中。
"
ここ•そこ•あそこ•どこ,"接续ここ•そこ•あそこ•どこ+助词
〜はここ•そこ•あそこ•どこ+です
意思  这里/那里/那里/哪里
功能场景用于表达的场景
例句
①A：ここは何ですか。/这里是什么地方？
B：そこは会議室です。/那里是会议室。
②A：あそこは何ですか。/那里是什么地方？
B：あそこは食堂です。/那里是食堂。
③A：どこがあなたの部屋ですか。/哪里是你的房间？
B：ここが私の部屋です。/这里是我的房间。
④A：すみません、トイレはどこですか。/请问，厕所在哪儿？
B：トイレはあそこです。教室の隣です。/厕所在那儿。在教室的隔壁。
解析
「ここ」指离说话人近的场所，「そこ」指离听话人近的场所，「あそこ」指离说话人、听话人双方都比较远的场所，「どこ」指讲话人不知道的场所。
"
こちら•そちら•あちら•どちら,"(1)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这个/那个/那个/哪个
功能场景用于表达的场景
例句
①A：こちらとそちらと、どちらが好きですか。/这个和那个，你喜欢哪个？
B：こちらにしましょう。/就这个吧。
②A：りんごとみかんがあります。どちらがほしいですか。/有苹果和桔子。你想要哪个？
B：どちらも食べたいです。/哪个都想吃。
解析
用来指示物品，意思和「これ•それ•あれ•どれ」相同，但显得更为礼貌。
(2)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这里/那里/那里/哪里
功能场景用于表达的场景
例句
①A：どうぞ、こちらへ。/请到这边来。
B：はい、失礼します。/好的，那就打搅您了。
②A：これは地図です。お国はどちらですか。/这是地图。你的国家在哪里？
B：ほら、私の国はこちらです。/你看，我的国家在这里。
③今からあなたのうちへ行きますが、そちらまでどれぐらいかかりますか。/我现在去您家，到您那儿需要多少时间？
解析
用来指示场所、位置，意思和「ここ•そこ•あそこ•どこ」相同，但显得更为礼貌。
(3)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这~/那~/那~/哪~
功能场景用于表达的场景
例句
①ご紹介します。こちらさまは中国の王さんです。/我来介绍ー下。这位是中国来的王先生。
②A：すみません、あちらはどなたですか。/请问，那位是谁？
B：どの方ですか。/哪位？
A：あの眼鏡をかけた方です。/那位戴眼镜的人。
B：あちらさまはうちのお悬様です。/那位是我们的客户
③A：すみません、デジカメはどちらで売っていますか。/请问，哪家商店有卖数码相机？
B:デジカメですか。デジカメはこちらでも売っていますよ。二階にあります。/数码相机吗?数码相机本店也有卖，在二楼。
A:そうですか。ありがとうございます。/是吗。谢谢。
解析
用来指示人物、公司、商店等，是较为礼貌的表达形式。
"
こちら•そちら•あちら•どちら,"(1)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这个/那个/那个/哪个
功能场景用于表达的场景
例句
①A：こちらとそちらと、どちらが好きですか。/这个和那个，你喜欢哪个？
B：こちらにしましょう。/就这个吧。
②A：りんごとみかんがあります。どちらがほしいですか。/有苹果和桔子。你想要哪个？
B：どちらも食べたいです。/哪个都想吃。
解析
用来指示物品，意思和「これ•それ•あれ•どれ」相同，但显得更为礼貌。
(2)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这里/那里/那里/哪里
功能场景用于表达的场景
例句
①A：どうぞ、こちらへ。/请到这边来。
B：はい、失礼します。/好的，那就打搅您了。
②A：これは地図です。お国はどちらですか。/这是地图。你的国家在哪里？
B：ほら、私の国はこちらです。/你看，我的国家在这里。
③今からあなたのうちへ行きますが、そちらまでどれぐらいかかりますか。/我现在去您家，到您那儿需要多少时间？
解析
用来指示场所、位置，意思和「ここ•そこ•あそこ•どこ」相同，但显得更为礼貌。
(3)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这~/那~/那~/哪~
功能场景用于表达的场景
例句
①ご紹介します。こちらさまは中国の王さんです。/我来介绍ー下。这位是中国来的王先生。
②A：すみません、あちらはどなたですか。/请问，那位是谁？
B：どの方ですか。/哪位？
A：あの眼鏡をかけた方です。/那位戴眼镜的人。
B：あちらさまはうちのお悬様です。/那位是我们的客户
③A：すみません、デジカメはどちらで売っていますか。/请问，哪家商店有卖数码相机？
B:デジカメですか。デジカメはこちらでも売っていますよ。二階にあります。/数码相机吗?数码相机本店也有卖，在二楼。
A:そうですか。ありがとうございます。/是吗。谢谢。
解析
用来指示人物、公司、商店等，是较为礼貌的表达形式。
"
こちら•そちら•あちら•どちら,"(1)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这个/那个/那个/哪个
功能场景用于表达的场景
例句
①A：こちらとそちらと、どちらが好きですか。/这个和那个，你喜欢哪个？
B：こちらにしましょう。/就这个吧。
②A：りんごとみかんがあります。どちらがほしいですか。/有苹果和桔子。你想要哪个？
B：どちらも食べたいです。/哪个都想吃。
解析
用来指示物品，意思和「これ•それ•あれ•どれ」相同，但显得更为礼貌。
(2)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这里/那里/那里/哪里
功能场景用于表达的场景
例句
①A：どうぞ、こちらへ。/请到这边来。
B：はい、失礼します。/好的，那就打搅您了。
②A：これは地図です。お国はどちらですか。/这是地图。你的国家在哪里？
B：ほら、私の国はこちらです。/你看，我的国家在这里。
③今からあなたのうちへ行きますが、そちらまでどれぐらいかかりますか。/我现在去您家，到您那儿需要多少时间？
解析
用来指示场所、位置，意思和「ここ•そこ•あそこ•どこ」相同，但显得更为礼貌。
(3)
接续こちら•そちら•あちら•どちら+助词
〜はこちら•そちら•あちら•どちら+です
意思  这~/那~/那~/哪~
功能场景用于表达的场景
例句
①ご紹介します。こちらさまは中国の王さんです。/我来介绍ー下。这位是中国来的王先生。
②A：すみません、あちらはどなたですか。/请问，那位是谁？
B：どの方ですか。/哪位？
A：あの眼鏡をかけた方です。/那位戴眼镜的人。
B：あちらさまはうちのお悬様です。/那位是我们的客户
③A：すみません、デジカメはどちらで売っていますか。/请问，哪家商店有卖数码相机？
B:デジカメですか。デジカメはこちらでも売っていますよ。二階にあります。/数码相机吗?数码相机本店也有卖，在二楼。
A:そうですか。ありがとうございます。/是吗。谢谢。
解析
用来指示人物、公司、商店等，是较为礼貌的表达形式。
"
こっち•そっち•あっち•どっち,"(1)
接续こっち•そっち•あっち•どっち+助词
〜はこっち•そっち•あっち•どっち+です
意思  这个/那个/那个/哪个
功能场景用于表达的场景
例句
①A:こっちとそっちと、どっちが好きですか。/这个和那个，你喜欢哪个？
B：こっちにしましょう。/就这个吧。
②A:りんごとみかんがあります。どっちがほしいですか。/有苹果和桔子。你想要哪个？
B：どっちも食べたいです。/哪个都想吃。
解析
用来指示物品。和「こちら•そちら•あちら•どちら」的意思相同，主要用于不拘礼节的口语当中。
(2)
接续こっち•そっち•あっち•どっち+助词
〜はこっち•そっち•あっち•どっち+です
意思  这里/那里/那里/哪里
功能场景用于表达的场景
例句
①A：こっちは何ですか。/这里是什么地方？
B：そっちは社長室です。/那里是社长办公室。
②A：駅はあっちですよ。/车站在那边呢。
B：あ、どうもありがとう。/啊，谢谢您。
解析
用来指示场所、位置。和「こちら•そちら•あちら•どちら」的意思相同，主要用于不拘礼节的口语当中。
"
こっち•そっち•あっち•どっち,"(1)
接续こっち•そっち•あっち•どっち+助词
〜はこっち•そっち•あっち•どっち+です
意思  这个/那个/那个/哪个
功能场景用于表达的场景
例句
①A:こっちとそっちと、どっちが好きですか。/这个和那个，你喜欢哪个？
B：こっちにしましょう。/就这个吧。
②A:りんごとみかんがあります。どっちがほしいですか。/有苹果和桔子。你想要哪个？
B：どっちも食べたいです。/哪个都想吃。
解析
用来指示物品。和「こちら•そちら•あちら•どちら」的意思相同，主要用于不拘礼节的口语当中。
(2)
接续こっち•そっち•あっち•どっち+助词
〜はこっち•そっち•あっち•どっち+です
意思  这里/那里/那里/哪里
功能场景用于表达的场景
例句
①A：こっちは何ですか。/这里是什么地方？
B：そっちは社長室です。/那里是社长办公室。
②A：駅はあっちですよ。/车站在那边呢。
B：あ、どうもありがとう。/啊，谢谢您。
解析
用来指示场所、位置。和「こちら•そちら•あちら•どちら」的意思相同，主要用于不拘礼节的口语当中。
"
この辺•その辺•あの辺•どの辺,"接续この辺•その辺•あの辺•どの辺+助词
〜はこの辺•その辺•あの辺•どの辺+です
意思  这附近/那附近/那附近/哪里
功能场景用于表达的场景
例句
①A：この辺にボストがありますか。響/这附近有邮筒吗？
B：あそこにあります。/在那边。
②A:わたしは「まちだ」というところに引っ越しました。/我搬到一个叫“町田”的地方了。
B：その辺はどうですか。/那ー带（的居住环境）怎么样？
③A:あなたは東京のどの辺に住んでいますか。/你住在东京的什么地方？
B：新宿のほうです。/新宿。
A：新宿ですか。あの辺はわたしはよく知っていますよ。/是新宿啊。那一带我可熟悉呢。
解析
表示大致的地理、空间位置。
"
この•その•あの•どの,"接续この•その•あの•どの+Ｎ
〜はこの•その•あの•どの+名词+です
意思  这个/那个/那个/哪个
功能场景用于表达的场景
例句
①A：この本はだれのですか。/这本书是谁的？
B：その本は私のです。/那本书是我的。
②A：あの店は中，中華料理店ですか。/那家店是中华料理店吗？
B：いいえ、違います。あの店は韓国料理店です。/不，不是的。那家店是韩国料理店。
③A：どの人が鈴木さんですか。/哪位是铃木小姐？
B：この人が鈴木さんです。/这位是铃木小姐。
解析
用于指代特定的物品或事物。其中，当说话两人距离较远时「この+名词」指代离说话人近的东西或事物，「その十名词」指代离听话人近的东西或事物,「あの+名词」指代离说话人、听话人双方都比较远的东西或事物，「どの+名词」指代讲话人不知道的东西或事物。当说话两人几乎在同一位置时「この+名词」指代离两人较近的事物，「その十名词」指代离两人稍远的事物，「あの+名词」指代离两人都非常远的事物。
注意
この/その/あの+N+は+N+です
修饰名词时，要用この/その/あの。其表示的位置关系与これ/それ/あれ相同。
このカメラはスミスのです。（这个相机是史密斯先生的。）
その自転車は森のです。 
 （那辆自行车是森先生的。）
あのノートはだれのですか。（那个笔记本是谁的？）
"
この人•その人•あの人•どの人,"接续この人•その人•あの人•どの人+助词
〜はこの人•その人•あの人•どの人+です
意思  这个人/那个人/那个人/哪个人
功能场景用于表达的场景
例句
①A：この人はだれですか。/这个人是谁？
B：その人はわたしの兄です。/他是我哥哥。
②A：あの人は山田さんですね。/那个人是山田吧。
B：ええ。/是的。
③A：田中さんはどの人ですか。/田中是哪个人？
B：あの帽子をかぶった人です。/是那个戴着帽子的人。
解析
「この人」指代离说话人近的某个人,「その人」指代离听话人近的某个人.「あの人」指代离说话人、听话人双方都比较远的某个人，「どの人」用于疑问句。指代讲话人不知道的某个人。
"
この方•その方•あの方•どの方,"接续この方•その方•あの方•どの方+助词
〜はこの方•その方•あの方•どの方+です
意思  这位/那位/那位/哪位
功能场景用于表达的场景
例句
①A：この方はどなたですか。/这位是谁？
B：その方はわたしの先生です。/他是我的老师。
②A：あの方は山田先生ですね。/那位是山田老师吧。
B：ええ。/是的。
③A：田中社長はどの方ですか。/田中社长是哪位？
B：あの帽子をかぶった人です。/是那位戴帽子的人。
解析
是「この人•その人•あの人•どの人」的尊敬语，意思完全相同。
"
こんな•そんな•あんな•どんな,"(1)
接续こんな•そんな•あんな•どんな+Ｎ
意思  这样的/那样的/那样的/怎样的……
功能场景用于表达的场景
例句
①わたしはこんなかわいい犬が好きです。/我喜欢这样可爱的狗。
②そんないい人は少ないですね。/那样的好人不多啊。
③A：田中さんはどんな人ですか。/田中小姐是怎样的人？
B：頭がいいです。そして、顔がきれいです。/聪明，而且长得漂亮。
解析
用于指代某人物、物品或事物的性质或状态。「どんな+名词」用于疑问。
注意
“何の“和“どんな”区别
“何の“有询问内容和材料两种用法。如：
何の本ですか。＿＿自転車の本です。（什么书？＿＿关于汽车的书。）【询问内容】
何の料理ですか。＿＿魚の料理です。（什么菜啊？＿＿鱼）                       【询问材料】
“どんな”只用于询问性质。如：
どんな本ですか。＿＿おもしろい本です。 （什么样的书？＿＿非常有趣的书。）
どんな料理ですか＿＿ちょっと辛い料理です（什么样的菜？＿＿有点儿辣的菜。）
(2)
接续こんな•そんな•あんな•どんな+Ｎ
意思  这种/那种/那种/哪种……
功能场景用于表达的场景
例句
①A：わたしはこんな料理が食べたいです。/我想吃这种菜。
B：ぼくもそんなものが食べたい。/我也想吃那种菜。
②あんなことはだれでも知っています。/那种事情谁都知道。
③A：どんな辞書を買いますか。/你要买什么词典？
B：電子辞書を買います。/我要买电子词典。
解析
用于从某一类事物当中具体选择其中之一作为回答的场合。
"
こんな•そんな•あんな•どんな,"(1)
接续こんな•そんな•あんな•どんな+Ｎ
意思  这样的/那样的/那样的/怎样的……
功能场景用于表达的场景
例句
①わたしはこんなかわいい犬が好きです。/我喜欢这样可爱的狗。
②そんないい人は少ないですね。/那样的好人不多啊。
③A：田中さんはどんな人ですか。/田中小姐是怎样的人？
B：頭がいいです。そして、顔がきれいです。/聪明，而且长得漂亮。
解析
用于指代某人物、物品或事物的性质或状态。「どんな+名词」用于疑问。
注意
“何の“和“どんな”区别
“何の“有询问内容和材料两种用法。如：
何の本ですか。＿＿自転車の本です。（什么书？＿＿关于汽车的书。）【询问内容】
何の料理ですか。＿＿魚の料理です。（什么菜啊？＿＿鱼）                       【询问材料】
“どんな”只用于询问性质。如：
どんな本ですか。＿＿おもしろい本です。 （什么样的书？＿＿非常有趣的书。）
どんな料理ですか＿＿ちょっと辛い料理です（什么样的菜？＿＿有点儿辣的菜。）
(2)
接续こんな•そんな•あんな•どんな+Ｎ
意思  这种/那种/那种/哪种……
功能场景用于表达的场景
例句
①A：わたしはこんな料理が食べたいです。/我想吃这种菜。
B：ぼくもそんなものが食べたい。/我也想吃那种菜。
②あんなことはだれでも知っています。/那种事情谁都知道。
③A：どんな辞書を買いますか。/你要买什么词典？
B：電子辞書を買います。/我要买电子词典。
解析
用于从某一类事物当中具体选择其中之一作为回答的场合。
"
このくらい•そのくらい•あのくらい•どのくらい,"接续このくらい•そのくらい•あのくらい•どのくらい+助词
〜はこのくらい•そのくらい•あのくらい•どのくらい+です
意思  这些/那些/那些/哪些……
功能场景用于表达的场景
例句
①A：りんごはどのぐらい買いましたか。/买了多少苹果？
B：ほら、りんごはこのぐらい買いました。/你看，我买了这么多苹果。
②A：お子さんは背が高いですね。190センチあるでしょう。/您的孩子个子真高啊。有一米九吧。
B：ええ、そのぐらいです。/是啊，差不多。
③A：春休みはどのぐらいですか。/春假有多长时间？
B：1か月半です。/I个半月。
解析
表示大概的数量、程度。
"
これくらい•それくらい•あれくらい•どれくらい,"接续これくらい•それくらい•あれくらい•どれくらい+助词
〜はこれくらい•それくらい•あれくらい•どれくらい+です
意思  这些/那些/那些/哪些……
功能场景用于表达的场景
例句
①A：日本語をどれぐらい勉強しましたか。/你学了多长时间的日语？
B：半年ぐらいです。/大概有半年时间吧。
②A:その荷物は5キロぐらいあるでしょう。/那个行李有5公斤左右吧。
B：ええ、それぐらいです。/是啊，差不多。
③A:毎日どれぐらい（=何時間）寝ますか。/每天睡多长时间？
B：6時間ぐらい寝ます。/睡6个小时左右。
"
だれ/どなた,"(1)
接续だれ+助词〜ですか/ますか
だれ+ですか
意思  谁
功能场景用于表达的场景
例句
①A：今日はだれが東京へ行きますか。/今天谁去东京？
B：今日は鈴木さんが東京へ行きます。/今天铃木去东京。
②今日は友だちはだれも来ませんでした。/今天我朋友一个也没来。
③A：由中さんはだれですか。/田中是谁？
B：私です。/是我。
解析
表示“谁”、“哪个人”的意思。「だれ」用于一般的人际关系之间的谈话，没有尊敬的语气。
(2)
接续どなた+助词〜ですか/ますか
どなた+ですか
意思  哪位
功能场景用于表达的场景
例句
①このプレゼントはどなたにあげますか。/这个礼物要送给哪位？
②会長：どなたがいらっしゃいましたか。/谁来了？
社員：A社の山田社長がいらっしゃいました。/是A公司的山田社长来了。
③失礼ですが、どなたさまですか。/请问，您是哪位呀？
解析
表示“谁”、“哪位”的意思。「どなた」是礼貌用语，有尊敬的语气。更礼貌的说法是「どなたさま」。
"
だれ/どなた,"(1)
接续だれ+助词〜ですか/ますか
だれ+ですか
意思  谁
功能场景用于表达的场景
例句
①A：今日はだれが東京へ行きますか。/今天谁去东京？
B：今日は鈴木さんが東京へ行きます。/今天铃木去东京。
②今日は友だちはだれも来ませんでした。/今天我朋友一个也没来。
③A：由中さんはだれですか。/田中是谁？
B：私です。/是我。
解析
表示“谁”、“哪个人”的意思。「だれ」用于一般的人际关系之间的谈话，没有尊敬的语气。
(2)
接续どなた+助词〜ですか/ますか
どなた+ですか
意思  哪位
功能场景用于表达的场景
例句
①このプレゼントはどなたにあげますか。/这个礼物要送给哪位？
②会長：どなたがいらっしゃいましたか。/谁来了？
社員：A社の山田社長がいらっしゃいました。/是A公司的山田社长来了。
③失礼ですが、どなたさまですか。/请问，您是哪位呀？
解析
表示“谁”、“哪位”的意思。「どなた」是礼貌用语，有尊敬的语气。更礼貌的说法是「どなたさま」。
"
なに/なん,"(1)
接续なに+助词〜ですか/ますか
意思  什么
功能场景用于表达的场景
例句
①A：この箱の中になにがありますか。/这个盒子里有什么？
B：ケータイがあります。/里面装着手机。
②A：あなたはなにを食べますか。/你吃什么？
B：私はラーメンを食べます。/我吃拉面。
③A：毎日、何で学校に通っていますか。/你每天乘什么车去学校？
B：電車です。/乘电车。
解析
表示疑问或不确定等意思。在口语中可以用「なに？」即读升调作问句。
(2)
接续なに+Ｎ
意思  什么……
功能场景用于表达的场景
例句
①A：何色のセーターを買いますか。/你要买什么颜色的毛衣？
B：白いのか青いのを買います。/买白色的或者蓝色的。
②あなたの国では何語を話しますか。/你们国家使用的是什么语言？
解析
接头词，后续名词表示未知名称。
(3)
接续なに+も〜ない
意思  什么都
功能场景用于表达的场景
例句
①カバンの中に何もありません。/包里什么东西也没有。
②わたしは何も買いませんでした。/我什么都没买。
③わたしは何も知りません。/我什么都不知道。
解析
后续动词的否定形式表示全面否定。
(4)
接续なん+の+Ｎ
意思  什么
功能场景用于表达的场景
例句
①A：それは何の雑誌ですか。/那是什么杂志？
B：旅行の雑誌です。/是介绍旅游的杂志。
②A：昨日、何の本を買いましたか。/昨天你买了什么书？
B：この「日本語文法」を買いました。/买了这本“日语语法”。
解析
作疑问句中的定语。
(5)
接续なん+ですか
意思  什么
功能场景用于表达的场景
例句
①A：これはなんですか。/这是什么？
B：それはMP3です。/这是MP3播放机。
②A：それはなんですか。/那是什么？
B：これはテキストです。/那是教科书。
③A：あれはなんですか。/那是什么？
B：あれはお菓子です。/那是糕点。
解析
作疑问句中的谓语。
(6)
接续なん+量词(人、枚、冊、台……）
意思  几
功能场景用于表达的场景
例句
①今、教室に何人いますか。/现在教室里有几个人？
②シャツを何枚作りましたか。/缝制了几件衬衫？
③本を何冊買いましたか。/买了几本书？
解析
作为接头词后续量词，询问有多少量。「なに」没有这种用法。
(7)
接续何と言うか(書くか、読むか……)
意思  什么
功能场景用于表达的场景
例句
①A：この花はなんと言いますか。/这叫什么花？
B：「バラ」と言います。/叫“玫塊”。
②A：この漢字はなんと読みますか。/这个汉字读作什么？
B：さあ、分かりません。/哎呀，我不知道。
解析
后续疑问句，询问某种东西的称谓、事物的说法、文字的拼写法等。
"
なに/なん,"(1)
接续なに+助词〜ですか/ますか
意思  什么
功能场景用于表达的场景
例句
①A：この箱の中になにがありますか。/这个盒子里有什么？
B：ケータイがあります。/里面装着手机。
②A：あなたはなにを食べますか。/你吃什么？
B：私はラーメンを食べます。/我吃拉面。
③A：毎日、何で学校に通っていますか。/你每天乘什么车去学校？
B：電車です。/乘电车。
解析
表示疑问或不确定等意思。在口语中可以用「なに？」即读升调作问句。
(2)
接续なに+Ｎ
意思  什么……
功能场景用于表达的场景
例句
①A：何色のセーターを買いますか。/你要买什么颜色的毛衣？
B：白いのか青いのを買います。/买白色的或者蓝色的。
②あなたの国では何語を話しますか。/你们国家使用的是什么语言？
解析
接头词，后续名词表示未知名称。
(3)
接续なに+も〜ない
意思  什么都
功能场景用于表达的场景
例句
①カバンの中に何もありません。/包里什么东西也没有。
②わたしは何も買いませんでした。/我什么都没买。
③わたしは何も知りません。/我什么都不知道。
解析
后续动词的否定形式表示全面否定。
(4)
接续なん+の+Ｎ
意思  什么
功能场景用于表达的场景
例句
①A：それは何の雑誌ですか。/那是什么杂志？
B：旅行の雑誌です。/是介绍旅游的杂志。
②A：昨日、何の本を買いましたか。/昨天你买了什么书？
B：この「日本語文法」を買いました。/买了这本“日语语法”。
解析
作疑问句中的定语。
(5)
接续なん+ですか
意思  什么
功能场景用于表达的场景
例句
①A：これはなんですか。/这是什么？
B：それはMP3です。/这是MP3播放机。
②A：それはなんですか。/那是什么？
B：これはテキストです。/那是教科书。
③A：あれはなんですか。/那是什么？
B：あれはお菓子です。/那是糕点。
解析
作疑问句中的谓语。
(6)
接续なん+量词(人、枚、冊、台……）
意思  几
功能场景用于表达的场景
例句
①今、教室に何人いますか。/现在教室里有几个人？
②シャツを何枚作りましたか。/缝制了几件衬衫？
③本を何冊買いましたか。/买了几本书？
解析
作为接头词后续量词，询问有多少量。「なに」没有这种用法。
(7)
接续何と言うか(書くか、読むか……)
意思  什么
功能场景用于表达的场景
例句
①A：この花はなんと言いますか。/这叫什么花？
B：「バラ」と言います。/叫“玫塊”。
②A：この漢字はなんと読みますか。/这个汉字读作什么？
B：さあ、分かりません。/哎呀，我不知道。
解析
后续疑问句，询问某种东西的称谓、事物的说法、文字的拼写法等。
"
なに/なん,"(1)
接续なに+助词〜ですか/ますか
意思  什么
功能场景用于表达的场景
例句
①A：この箱の中になにがありますか。/这个盒子里有什么？
B：ケータイがあります。/里面装着手机。
②A：あなたはなにを食べますか。/你吃什么？
B：私はラーメンを食べます。/我吃拉面。
③A：毎日、何で学校に通っていますか。/你每天乘什么车去学校？
B：電車です。/乘电车。
解析
表示疑问或不确定等意思。在口语中可以用「なに？」即读升调作问句。
(2)
接续なに+Ｎ
意思  什么……
功能场景用于表达的场景
例句
①A：何色のセーターを買いますか。/你要买什么颜色的毛衣？
B：白いのか青いのを買います。/买白色的或者蓝色的。
②あなたの国では何語を話しますか。/你们国家使用的是什么语言？
解析
接头词，后续名词表示未知名称。
(3)
接续なに+も〜ない
意思  什么都
功能场景用于表达的场景
例句
①カバンの中に何もありません。/包里什么东西也没有。
②わたしは何も買いませんでした。/我什么都没买。
③わたしは何も知りません。/我什么都不知道。
解析
后续动词的否定形式表示全面否定。
(4)
接续なん+の+Ｎ
意思  什么
功能场景用于表达的场景
例句
①A：それは何の雑誌ですか。/那是什么杂志？
B：旅行の雑誌です。/是介绍旅游的杂志。
②A：昨日、何の本を買いましたか。/昨天你买了什么书？
B：この「日本語文法」を買いました。/买了这本“日语语法”。
解析
作疑问句中的定语。
(5)
接续なん+ですか
意思  什么
功能场景用于表达的场景
例句
①A：これはなんですか。/这是什么？
B：それはMP3です。/这是MP3播放机。
②A：それはなんですか。/那是什么？
B：これはテキストです。/那是教科书。
③A：あれはなんですか。/那是什么？
B：あれはお菓子です。/那是糕点。
解析
作疑问句中的谓语。
(6)
接续なん+量词(人、枚、冊、台……）
意思  几
功能场景用于表达的场景
例句
①今、教室に何人いますか。/现在教室里有几个人？
②シャツを何枚作りましたか。/缝制了几件衬衫？
③本を何冊買いましたか。/买了几本书？
解析
作为接头词后续量词，询问有多少量。「なに」没有这种用法。
(7)
接续何と言うか(書くか、読むか……)
意思  什么
功能场景用于表达的场景
例句
①A：この花はなんと言いますか。/这叫什么花？
B：「バラ」と言います。/叫“玫塊”。
②A：この漢字はなんと読みますか。/这个汉字读作什么？
B：さあ、分かりません。/哎呀，我不知道。
解析
后续疑问句，询问某种东西的称谓、事物的说法、文字的拼写法等。
"
なに/なん,"(1)
接续なに+助词〜ですか/ますか
意思  什么
功能场景用于表达的场景
例句
①A：この箱の中になにがありますか。/这个盒子里有什么？
B：ケータイがあります。/里面装着手机。
②A：あなたはなにを食べますか。/你吃什么？
B：私はラーメンを食べます。/我吃拉面。
③A：毎日、何で学校に通っていますか。/你每天乘什么车去学校？
B：電車です。/乘电车。
解析
表示疑问或不确定等意思。在口语中可以用「なに？」即读升调作问句。
(2)
接续なに+Ｎ
意思  什么……
功能场景用于表达的场景
例句
①A：何色のセーターを買いますか。/你要买什么颜色的毛衣？
B：白いのか青いのを買います。/买白色的或者蓝色的。
②あなたの国では何語を話しますか。/你们国家使用的是什么语言？
解析
接头词，后续名词表示未知名称。
(3)
接续なに+も〜ない
意思  什么都
功能场景用于表达的场景
例句
①カバンの中に何もありません。/包里什么东西也没有。
②わたしは何も買いませんでした。/我什么都没买。
③わたしは何も知りません。/我什么都不知道。
解析
后续动词的否定形式表示全面否定。
(4)
接续なん+の+Ｎ
意思  什么
功能场景用于表达的场景
例句
①A：それは何の雑誌ですか。/那是什么杂志？
B：旅行の雑誌です。/是介绍旅游的杂志。
②A：昨日、何の本を買いましたか。/昨天你买了什么书？
B：この「日本語文法」を買いました。/买了这本“日语语法”。
解析
作疑问句中的定语。
(5)
接续なん+ですか
意思  什么
功能场景用于表达的场景
例句
①A：これはなんですか。/这是什么？
B：それはMP3です。/这是MP3播放机。
②A：それはなんですか。/那是什么？
B：これはテキストです。/那是教科书。
③A：あれはなんですか。/那是什么？
B：あれはお菓子です。/那是糕点。
解析
作疑问句中的谓语。
(6)
接续なん+量词(人、枚、冊、台……）
意思  几
功能场景用于表达的场景
例句
①今、教室に何人いますか。/现在教室里有几个人？
②シャツを何枚作りましたか。/缝制了几件衬衫？
③本を何冊買いましたか。/买了几本书？
解析
作为接头词后续量词，询问有多少量。「なに」没有这种用法。
(7)
接续何と言うか(書くか、読むか……)
意思  什么
功能场景用于表达的场景
例句
①A：この花はなんと言いますか。/这叫什么花？
B：「バラ」と言います。/叫“玫塊”。
②A：この漢字はなんと読みますか。/这个汉字读作什么？
B：さあ、分かりません。/哎呀，我不知道。
解析
后续疑问句，询问某种东西的称谓、事物的说法、文字的拼写法等。
"
